ZIP,X_COORD,Y_COORD,ZIP_OFFER_NUM,ZIP_OFFER_NUM_LVL,ZIP_RATE_AVG,ZIP_RATE_AVG_LVL,GROUP,LON,LAT
141,-8.75725620151032,5.287180257296706,58,0.407753744390572,8.202365519892117,2,0,-78.66777092767184,42.83690681840297
626,-10.01971024966977,4.844777772129836,35,0.358351893845611,8.201976867787854,2,18,-90.0085885972738,39.8542012840953
165,-8.910740763340593,5.175171217353875,129,0.48675344504555823,8.201599271887318,2,0,-80.04654620535706,42.094670670497266
763,-11.005388734832014,3.992726982006977,1336,0.7198183577101943,8.20076322483235,2,5,-98.863089081764,33.73091142604238
612,-10.053349475933983,5.085550490147845,79,0.4382026634673881,8.200245659979052,2,13,-90.31077490826476,41.49446156191324
584,-11.032559088184346,5.922453188139127,5,0.1791759469228055,8.1992588855579,2,15,-99.1071645186773,46.879657503803735
152,-8.901478687367305,4.9326109651580206,488,0.6192362489474872,8.198089318616491,2,0,-79.96334356126226,40.457237526179895
680,-10.737334850889221,5.0932093409207715,149,0.5010635294096255,8.194462670806772,2,10,-96.4551200726299,41.54597409072902
974,-13.738444010890998,5.3874740663448435,2588,0.7859026979751538,8.193541792934205,2,7,-123.41454235003684,43.49403608387042
450,-9.402570236204399,4.7839229780949095,2152,0.7674617497364362,8.190262286107554,2,2,-84.4647255318971,39.43325472802097
021,-7.909553302342228,5.207705205955124,550,0.6311734809152915,8.19016014528723,2,19,-71.05272622052058,42.31116624564567
284,-8.707514922183613,4.081310490256847,870,0.6769641976852503,8.18923313541214,2,16,-78.22093741296345,34.39014826792434
107,-8.221793881350745,5.005075406335399,36,0.3610917912644224,8.188591511266264,2,8,-73.85763106497738,40.950718752639986
608,-9.763572148600309,5.118957834570897,539,0.6291569139558321,8.187060721347159,2,13,-87.70766088691332,41.71885469757177
283,-8.786636310884916,4.158195786416977,4829,0.8482601746646619,8.184687818904358,2,16,-78.93169694067487,34.95815321607448
468,-9.480013313069696,5.024789772062031,394,0.5978885764901122,8.184664031562171,2,13,-85.1604085278705,41.08434004726414
857,-12.36921101202578,3.786850640166688,2890,0.7969357742016345,8.184418470313332,2,14,-111.11451304602251,32.17915570306287
251,-9.082061457406555,4.624520537893495,40,0.3713572066704308,8.183926108131773,2,2,-81.58554618501124,38.31852209957499
809,-11.650385404713628,4.690382272063233,4290,0.8364275084991524,8.183012838557003,2,3,-104.6571927493725,38.781225476425
542,-9.748752363179019,5.552171371371371,19,0.2995732273553991,8.182662359741133,2,13,-87.57453248940016,44.557791317146375
810,-11.530283461314582,4.549295294800896,329,0.5799092654460526,8.181578356886716,2,3,-103.57829863529426,37.78640148360388
535,-9.983140330258609,5.303559910110958,1026,0.6934397209928558,8.179634540223008,2,13,-89.68007542181314,42.9447098816195
504,-10.3936605132277,5.337957450761486,142,0.4962844630259907,8.17915298655736,2,10,-93.36784096981991,43.17048461917783
806,-11.630831680851115,4.925345950325483,1357,0.7213768308118642,8.178715245541268,2,3,-104.481538659301,40.40756138101228
559,-10.272436946243257,5.448347827792953,491,0.6198478716492308,8.178621206685374,2,10,-92.2788711396438,43.889434486682674
530,-9.823137215741593,5.389902417917103,1562,0.7354362330421477,8.178545888893563,2,13,-88.24274298903954,43.50985907358892
688,-11.034749549628373,5.060465158702295,230,0.5442417710521793,8.177611853669996,2,4,-99.12684176862173,41.32545356633635
778,-10.72151479486485,3.590906982513718,1083,0.6988413181999592,8.1753875862252,2,5,-96.3130060914067,30.67726943878805
467,-9.485912173777042,5.038260595419841,1803,0.7497761700622568,8.174783811507677,2,13,-85.2133988951935,41.17548753495147
561,-10.647545536211462,5.454106987543899,58,0.407753744390572,8.171954708119415,2,10,-95.64852893537342,43.926707439962456
989,-13.420689366499388,5.896924276661569,997,0.6905753276311464,8.170166205631068,2,7,-120.56010381346738,46.7226737997711
545,-10.001606122490127,5.7622638981583005,25,0.3258096538021482,8.1692112874649,2,10,-89.84595645576263,45.887028467668536
674,-10.886822770507719,4.719604350642116,101,0.46249728132842705,8.166152657881723,2,4,-97.79799290247517,38.98556679513113
840,-12.39467743793591,4.952888594354328,4953,0.8507950610049304,8.161839045651694,2,11,-111.34328184229219,40.59569608276342
844,-12.472047790720785,5.048717362841444,2127,0.7662937850461535,8.160880357297906,2,11,-112.03831154673591,41.24615373593553
870,-11.889116417555831,4.189952508638732,347,0.5852202479774474,8.159243282279494,2,14,-106.80174992566732,35.19162282826203
939,-13.517945084050535,4.349248446688057,2015,0.760887062919126,8.158904534124934,2,9,-121.43376678890942,36.3526055115713
484,-9.263672257989782,5.356827816061601,104,0.46539603501575233,8.158785415556297,2,13,-83.21698376426221,43.29399063323347
507,-10.2758402349202,5.234051068207853,75,0.43307333402863313,8.155802843394875,2,10,-92.30944340199149,42.48593951411462
515,-10.6365176230842,5.078966042740823,460,0.6133398042996648,8.154310061608014,2,10,-95.5494635062318,41.4501425681512
988,-13.349543452726072,6.111552845620211,256,0.554907608489522,8.15425865102599,2,7,-119.92098919601519,48.02823155588296
442,-9.084179912945803,5.030390009100723,365,0.5902633333401366,8.1541030234517,2,0,-81.60457659490758,41.1222482494007
324,-9.525003608409444,3.574275783392689,775,0.6654152520183219,8.153692769541003,2,12,-85.56456322727796,30.548691338966073
423,-9.686639068383704,4.511301373108841,112,0.4727387818712341,8.152072060155954,2,18,-87.01655926878362,37.51617597357579
660,-10.589334153258877,4.6984708152806824,11250,0.9328212292571072,8.151769233879383,2,4,-95.125607185213,38.83784507297162
432,-9.237600600070701,4.864433430829452,2267,0.7726653664847642,8.151340877358274,2,2,-82.98277807635175,39.98961607700781
231,-8.608388152820524,4.522889389968094,445,0.6100318952020064,8.149859640020377,2,17,-77.33046649312091,37.59869803454285
832,-12.585485432054467,5.372173838798766,274,0.5616771097666572,8.1476302864347,2,11,-113.05733921678106,43.39424536814961
446,-9.075885157473177,4.9610088501376275,266,0.558724865840025,8.146965687121838,2,0,-81.53006353871663,40.65106212687621
503,-10.422992977695202,5.10097160416799,770,0.664768837356333,8.144715100091759,2,10,-93.63133898134043,41.59814031741918
650,-10.267300967589184,4.643314887673088,226,0.5424950017481402,8.143920147610437,2,18,-92.23273385840515,38.45086298480697
616,-9.975289294355868,4.969488251246777,246,0.5509388336627977,8.14354138760155,2,13,-89.60954836633711,40.708827927349425
089,-8.289701532555428,4.933045633147218,845,0.6740519359606223,8.142063162382115,2,8,-74.46765587483561,40.4602085011103
600,-9.813390631611835,5.204761381784759,4263,0.8357962965845681,8.139280007998588,2,13,-88.15518793412235,42.29160726367643
466,-9.60674374411305,5.110418840802404,269,0.5598421958998375,8.139179909611695,2,13,-86.2988473595635,41.66157354987312
401,-9.594572458816291,4.557948672303873,1799,0.7495541943884256,8.13896880493998,2,2,-86.18951084346892,37.84780964417976
540,-10.293931976811631,5.635162886171287,402,0.5998936561946683,8.133660375244135,2,10,-92.47196428456567,45.086585308607994
960,-13.627515276763523,5.017189843435077,765,0.6641182169740592,8.132271329979066,2,9,-122.41805257688941,41.03286086890236
841,-12.45084822543425,4.973372090722388,9835,0.9193804403336083,8.131406751154378,2,11,-111.84787261160007,40.73526981216827
807,-11.473407170487324,4.92242238391608,85,0.44543472962535074,8.130530247720836,2,3,-103.06737022175275,40.38756049498828
765,-10.86639462517355,3.6472255969810714,4386,0.8386400901166213,8.13022547085979,2,5,-97.61448375067619,31.111404434010062
439,-9.005695851387362,4.902498632733356,100,0.46151205168412596,8.12840119625419,2,0,-80.89954227433033,40.2510987051269
605,-9.856205043153729,5.113568995933164,4633,0.8441175704992322,8.127707619262695,2,13,-88.53979633680902,41.68271130980276
154,-8.86616965450533,4.853649052556523,52,0.3970291913552122,8.126942252772347,2,0,-79.64615712238833,39.91535183453257
802,-11.681520529961634,4.833185559032889,8573,0.9056489647157923,8.126364951807002,2,3,-104.93688433820508,39.7742129162048
480,-9.217307404941762,5.2869396319252395,1310,0.71785454837637,8.125481129672565,2,13,-82.80048120287228,42.83532173267832
532,-9.793048045550533,5.32174617012859,500,0.6216606101084865,8.123243688711689,2,13,-87.9724473743485,43.06418239606119
788,-11.161948392477369,3.437637556743857,1531,0.7334329350300537,8.122893744930428,2,5,-100.26948841515743,29.485906073135716
684,-10.759392699754502,4.94593046906278,67,0.4219507705176107,8.118286705766703,2,4,-96.65326910033468,40.548217243714156
462,-9.588870289250867,4.834531977316912,3928,0.827614021955846,8.11712238144974,2,13,-86.13828738273631,39.78350822367365
388,-9.866269903987734,4.0766525273618965,1627,0.7395107546562485,8.117065014812649,2,12,-88.63021052000624,34.35561170015107
402,-9.53498871038892,4.605644615385325,2283,0.77336835707759,8.1163991967754,2,2,-85.65426092449452,38.18536322765213
637,-9.997120403277343,4.490800583720077,285,0.5655991810819853,8.115032695899735,2,18,-89.8056605544715,37.36995941334043
799,-11.82088587265751,3.7384016170005823,7382,0.8906935339059165,8.114891380219447,2,14,-106.18882451240766,31.81004338688459
158,-8.755243558275621,5.059861852046279,15,0.2772588722239781,8.111667179390777,2,0,-78.64969104587975,41.32138348066486
023,-7.886633062051045,5.155964715866878,168,0.5129898714923073,8.111597268170387,2,19,-70.84683019882796,41.96651395433855
918,-13.150806444133195,4.040091574244506,133,0.4897839799950911,8.110875215831337,2,1,-118.13570427262344,34.08403582969254
341,-9.052011888659058,3.0108746455098694,576,0.63578422665081,8.10818381247012,2,6,-81.31560631614047,26.095183774603598
592,-11.75815892319414,6.141885728746712,21,0.3091042453358316,8.106824964666295,2,15,-105.6253387381163,48.210137674125015
652,-10.284780807579795,4.751585234968034,494,0.620455776256869,8.105975420947239,2,18,-92.38975793268044,39.208525538921116
653,-10.381013713942648,4.679785668673232,207,0.5337538079701318,8.105103036606536,2,4,-93.25423283889039,38.70698144489123
493,-9.524165681250162,5.3630541774767915,189,0.5247024072160487,8.104696273896096,2,13,-85.55703599953634,43.33468707488268
656,-10.354415471408304,4.451599879545836,487,0.6190315405853147,8.102154027890462,2,18,-93.01529676089719,37.08957591012076
523,-10.212746715008725,5.1415182943594475,52,0.3970291913552122,8.101090956616783,2,10,-91.74266466933771,41.86994897306292
990,-13.090336786642817,6.040582499889561,79,0.4382026634673881,8.099988826310966,2,7,-117.59249609713265,47.60010473839457
227,-8.68929963861385,4.649548734307372,25,0.3258096538021482,8.099877293228825,2,17,-78.05730673661056,38.494705277913305
452,-9.403686565268456,4.747603402327719,1580,0.7365812837209472,8.098637043077803,2,2,-84.4747536865006,39.18080412649256
625,-9.929552950784116,4.814162053338124,124,0.48283137373023016,8.095885748941672,2,18,-89.19869180163465,39.64274563601682
266,-8.995005362699994,4.6461061032044695,45,0.38286413964890953,8.093227975658113,2,2,-80.80350798050463,38.47049674278421
257,-9.17569810195326,4.632751544039179,52,0.3970291913552122,8.09289003431394,2,2,-82.42669847451097,38.37651073709835
667,-10.599988630889202,4.528116140520417,595,0.639024066706535,8.092469956923491,2,4,-95.2213179862093,37.635889521713274
309,-9.130521231921877,3.9500324829276634,975,0.6883462586413092,8.092301952498417,2,16,-82.02086774613224,33.41135401961368
714,-10.336499131915732,3.70630261621384,624,0.6437751649736401,8.0911327837227,2,5,-92.85435154488066,31.56467872009564
628,-9.867751274638616,4.629774667063885,259,0.5560681631015527,8.090748618275697,2,18,-88.64351789897756,38.35554356465716
223,-8.582896325243656,4.689685266531531,103,0.46443908991413724,8.090284114784659,2,17,-77.10146950979652,38.77634434962001
460,-9.588486562731134,4.890739927867805,512,0.624027584517077,8.08593087082157,2,13,-86.13484030876032,40.17043157272866
349,-8.98347386237497,3.1646296769343096,578,0.6361302477572995,8.08562187762995,2,6,-80.69991875059664,27.328946136733354
461,-9.593107218518238,4.810755120858932,3774,0.8236155661683124,8.084880808612818,2,13,-86.17634836592244,39.61917462723476
422,-9.696691208810863,4.431221159314109,562,0.6333279628139691,8.083376552310295,2,18,-87.10685918262196,36.94340537369696
196,-8.454408861142216,4.91508383548333,212,0.5361292165709426,8.080380803191066,2,8,-75.9472469815957,40.33732938442543
363,-9.523803403027458,3.676673951491043,1099,0.7003065458786462,8.080288047340849,2,12,-85.55378159889077,31.33762279287609
672,-10.83450918063226,4.536886524609871,1367,0.7221105098182495,8.07860939517633,2,4,-97.32805192895232,37.69825429414805
253,-9.087162264294959,4.635101767233396,34,0.35553480614894134,8.07762275431462,2,2,-81.63136751290318,38.39305987959189
394,-9.936340157629436,3.6641646092714786,960,0.6867974408970292,8.071845853137516,2,12,-89.25966231809097,31.241593838913158
238,-8.616350530394847,4.432104469832978,1177,0.7071573364211532,8.065544537784573,2,17,-77.40199374785036,36.949746927184655
534,-9.77776122649124,5.273740590539945,38,0.3663561646129646,8.064965029615363,2,13,-87.8351235422832,42.74831263001574
245,-8.806523689084464,4.459625531252681,462,0.6137727054086234,8.062973568335329,2,17,-79.11034829865207,37.14706433316857
601,-9.849004243792576,5.163188196438593,5979,0.8696175846944678,8.06036561784276,2,13,-88.47511045556901,42.01474344445776
661,-10.547633008203864,4.7391439620175015,2137,0.766762609158499,8.059655621624078,2,4,-94.75099942553096,39.12187343580097
747,-10.624345955937121,4.031415252302174,241,0.5488937726156686,8.057888359755617,2,5,-95.44012355991744,34.01945943572831
326,-9.194921949372628,3.4486204740687847,1069,0.6975413927455951,8.054269143739281,2,6,-82.59938923407495,29.571751963066216
560,-10.468225019028507,5.468860630193079,238,0.5476463551931511,8.053935080867378,2,10,-94.03766532195675,44.02208568424215
843,-12.557756118068031,5.097662861509561,856,0.675343791859778,8.053527682501318,2,11,-112.80824255105942,41.5759090908573
780,-11.017699877299414,3.339393296968997,12629,0.9443830215344537,8.05320423131176,2,5,-98.97368195619839,28.714776320556677
321,-9.0737741158487,3.4213371353545656,756,0.6629363253437448,8.050012488018663,2,6,-81.51109972914983,29.358362774230834
465,-9.582997570440352,5.076787734324883,731,0.6595780513961311,8.044967744143587,2,13,-86.08553185206809,41.43547400936736
491,-9.613409229921155,5.142124450811659,77,0.43567088266895915,8.043230578038052,2,13,-86.35872443733851,41.87400367349346
670,-10.876475039861404,4.506841331367415,402,0.5998936561946683,8.042664399817118,2,4,-97.70503765651979,37.48439020565289
972,-13.659625539941386,5.710330329235412,11124,0.9316950107034441,8.041179903711976,2,7,-122.70650397878717,45.5613410753054
847,-12.526277334488105,4.555874727217097,1432,0.7267525427828172,8.040903314797573,2,14,-112.52546382690603,37.83309667520986
971,-13.743181395055146,5.706168019167965,1590,0.7372118028337786,8.039991583326202,2,7,-123.45709899605083,45.53515607783808
583,-11.059020129422558,6.161801246835646,4,0.16094379124341002,8.038189179973203,2,15,-99.34486809645732,48.329220737033715
252,-9.07015214530648,4.675226980579481,49,0.3912023005428146,8.037839835143155,2,2,-81.47856301418277,38.67501771262638
877,-11.650920887243146,4.308974748091669,11,0.24849066497880004,8.034697157239046,2,14,-104.66200307077892,36.06068498267325
718,-10.445221032026886,3.981566892112838,85,0.44543472962535074,8.034367638472123,2,5,-93.83101699076434,33.64749523507065
635,-10.309684051158767,4.895126184123358,55,0.40253516907351494,8.033973188701726,2,4,-92.61346757599186,40.200533419526565
647,-10.480334507621418,4.588145009810609,231,0.544673737166631,8.033365800703352,2,4,-94.14644670881559,38.06169565652201
411,-9.246461317926203,4.632983347623192,89,0.4499809670330265,8.0295432553828,2,2,-83.0623752591304,38.378143154871935
243,-9.031595110579671,4.419099224513356,132,0.48903491282217537,8.029432011255123,2,2,-81.13219927812858,36.85632502180875
333,-8.941511360133806,3.0194850336071344,2668,0.7889459149404524,8.026265338627569,2,6,-80.32296317936529,26.16462702284259
648,-10.502631871229175,4.429887381347149,2676,0.7892452043520353,8.024350294464027,2,4,-94.34674733405977,36.93382877779382
639,-10.087237931203282,4.417944271969809,39,0.36888794541139364,8.023794718293631,2,18,-90.61520008150089,36.848023004406514
379,-9.34710656860542,4.295880069273663,2401,0.7784057002639929,8.023700489471324,2,16,-83.96648692872223,35.965534944620124
863,-12.530963980619184,4.142469406242118,636,0.6456769655572163,8.023641589876236,2,14,-112.56756468541413,34.84228867991424
734,-10.813698100303597,4.055033136055527,375,0.5929589143389895,8.021879663301524,2,5,-97.14110281356955,34.195127974622466
385,-9.499334980384624,4.3253430274595095,792,0.6675823221634848,8.021742683229839,2,2,-85.33397801850721,36.17946040715991
645,-10.556469688539261,4.830317499519838,182,0.5209486152841422,8.018455516285806,2,4,-94.83038067559262,39.75440842413001
356,-9.729542772374858,4.119831218071582,1697,0.7437206366871292,8.017872980685013,2,12,-87.40196979918956,34.675214488825006
758,-10.649738472422152,3.690699288368528,666,0.6502790045915623,8.01750938620056,2,5,-95.66822841652504,31.445172973672545
855,-12.284526652909186,3.9545334888783445,77,0.43567088266895915,8.017425299166483,2,14,-110.35378050481948,33.4450986405033
768,-11.06236797914103,3.6615749792194534,130,0.48751973232011514,8.017388184713264,2,5,-99.3749423421677,31.221702123377963
156,-8.846448351857278,4.914047593567331,197,0.5288267030694536,8.017259483805542,2,0,-79.46899764647344,40.3302334699459
263,-8.96931662739848,4.7481796644159475,53,0.39889840465642745,8.015235329544248,2,0,-80.57274214499415,39.18481672460568
846,-12.453072479920147,4.796746526007113,1265,0.7143617602704121,8.014897755569185,2,11,-111.86785342960461,39.52217118369246
658,-10.38623143895348,4.4704010083092385,1340,0.7201170883281678,8.013952723140411,2,18,-93.30110446014601,37.22418131326777
415,-9.172954427478471,4.503249050018869,8,0.21972245773362195,8.01265969250282,2,2,-82.40205162735745,37.45877894446945
473,-9.479308163192085,4.878601838467776,167,0.5123963979403259,8.01166413030096,2,2,-85.15407405874397,40.08706110020265
720,-10.232292963529138,4.147493450343649,589,0.6380122536899765,8.01141680746192,2,18,-91.91825160726857,34.87932122870876
378,-9.331620944658304,4.314233482465457,1303,0.7173191742486599,8.011050360744475,2,16,-83.82737720196401,36.09886425803718
638,-9.988398914336265,4.377805537658901,196,0.5283203728737988,8.010717457210053,2,18,-89.72731408631103,36.55893858710186
884,-11.55816355232738,4.260283608760713,22,0.313549421592915,8.010382955669488,2,14,-103.82874975408868,35.70630008915582
769,-11.230818903866115,3.6361299400265277,334,0.5814130531825066,8.008573565333924,2,5,-100.88816274521382,31.026028799461766
824,-12.106183764265895,5.5167720597122925,62,0.41431347263915325,8.008022013632795,2,11,-108.75169907799655,44.330763283108176
633,-10.142938127132265,4.724096077723237,2402,0.7784473235736469,8.007320311784442,2,18,-91.11556345481547,39.016923981481696
920,-12.984772997296444,3.9163726522267166,12188,0.9408289184655837,8.006142331624641,2,1,-116.64420044293844,33.158586617816376
804,-11.819731299952043,4.865624943825537,210,0.5351858133476066,8.00495181808825,2,3,-106.1784528093282,39.99781622141913
675,-11.019311108193593,4.614172050149295,306,0.5726847747587197,8.000517614550777,2,4,-98.98815588958327,38.24554963182018
370,-9.681062822726279,4.3133072386821265,12253,0.94136076932856,8.000473437339336,2,18,-86.96646700176294,36.092140921126095
336,-9.179501514869168,3.2506264376555216,5158,0.8548498041244651,7.999942394916688,2,6,-82.46086511405274,28.013107433436197
506,-10.292669819235954,5.260165860251335,244,0.5501258210544727,7.999683301316184,2,10,-92.4606261301537,42.65869938027455
342,-9.145952656786921,3.160650205910119,1941,0.757147364885127,7.99938644273103,2,6,-82.15949059425235,27.297183413438823
279,-8.507052396529183,4.316555148246315,222,0.5407171771460119,7.999368409472732,2,17,-76.42015190607768,36.115714033367475
973,-13.712614447452275,5.571242532965254,3023,0.8014335737299424,7.997838281237376,2,7,-123.18251143384545,44.67973555271781
630,-10.109271133622602,4.6313688250566925,4283,0.836264243156764,7.996852896847877,2,18,-90.81312770641465,38.36677252528181
366,-9.818259722749069,3.592688234092222,488,0.6192362489474872,7.9953786953350825,2,12,-88.19892772400584,30.691030413748543
740,-10.709197246489106,4.347732609527961,921,0.6826545223556594,7.9952213048828416,2,4,-96.20235567171858,36.341637822359935
371,-9.646726475413168,4.301706954086243,4122,0.8324336332706901,7.994050943346306,2,18,-86.65801834584089,36.007889098139934
383,-9.852383511729297,4.246764610414843,3107,0.8041734711487537,7.992469581651494,2,18,-88.50546693593591,35.607624864900274
501,-10.405655407809483,5.0955218474548,654,0.6484635235635252,7.991972787243484,2,10,-93.47559294116209,41.5615196776552
288,-9.189254525441278,4.243712227007136,136,0.4919980925828125,7.989571860035797,2,16,-82.54847789868379,35.58532863913562
346,-9.187009364288187,3.3012008647730027,614,0.6421622267806517,7.987712537863299,2,6,-82.52830927289246,28.413448240308185
782,-10.967347383800496,3.434074801252158,11236,0.9326967183907902,7.986643176341367,2,5,-98.52135781116232,29.45804282808574
261,-9.045366434238518,4.75239422449981,28,0.3367295829986474,7.985555329852053,2,2,-81.25590918338156,39.21415636561247
859,-12.220932420958432,4.062269476040509,51,0.39512437185814275,7.985510453767377,2,14,-109.78250379938744,34.24887843033422
640,-10.47614985526443,4.732532176560851,1387,0.723561914106675,7.983942453496452,2,4,-94.1088553371055,39.07577964403399
786,-10.925635623467954,3.539572620529876,4510,0.8414274137408396,7.9805219624567165,2,5,-98.1466546928198,30.27984774970474
330,-8.993984665566328,2.9295193129621953,6006,0.8700680734850161,7.979682519079174,2,6,-80.79433890214835,25.437023402990928
795,-11.165606944304503,3.8545384517435726,276,0.5624017506187339,7.979079011502157,2,5,-100.30235374539801,32.69234277464404
514,-10.583611330194525,5.177646266893223,60,0.4110873864173311,7.978678224516291,2,10,-95.07419819094281,42.111166815078384
744,-10.624989230818203,4.249793695023293,686,0.6532334292222349,7.977863198744216,2,4,-95.44590219649308,35.629744763118914
280,-9.016720307822824,4.21335347734218,3841,0.8253748343328502,7.977430298677069,2,16,-80.99857665148119,35.363234478475896
687,-10.930218904771566,5.226098186195849,115,0.47535901911063644,7.974903828128341,2,10,-98.18782700928433,42.433232953917816
921,-13.036396336966256,3.869168529501635,16131,0.9688560155993258,7.973732281281568,2,1,-117.10794079336532,32.80287860818814
970,-13.547756843708571,5.685467467906368,8520,0.9050288983827957,7.971603280874576,2,7,-121.70157038238256,45.4047481901573
240,-8.915756591381573,4.459395274880323,336,0.5820082930352362,7.970117388941279,2,17,-80.09160415527433,37.145415595564316
607,-9.773626905154478,5.159090193726012,212,0.5361292165709426,7.969927622092152,2,13,-87.79798430182043,41.98738652390529
162,-8.83436460833657,5.024695908129751,14,0.270805020110221,7.968374727584893,2,0,-79.3604475315331,41.08370449254733
200,-8.573411611015159,4.708117245120656,114,0.474493212836325,7.966975855238296,2,17,-77.01626687222685,38.90531098456719
292,-9.014550488103207,4.0347628026758064,1258,0.7138073034044348,7.965746507231454,2,16,-80.97908482930202,34.04438051358404
291,-9.00535400106359,4.018354889476491,2052,0.7627057417018934,7.963504308658632,2,16,-80.89647138062308,33.922160676520555
365,-9.790373368428348,3.639774908170027,1171,0.7066466970136958,7.9621105696558505,2,12,-87.94842034095907,31.05408349343126
986,-13.604063141914766,5.778862155251717,3655,0.8204124932574042,7.961648548808582,2,7,-122.20737846509073,45.99071960561004
707,-10.15374537513342,3.576417502634524,806,0.6693323668269949,7.960654179008592,2,12,-91.21264661540255,30.565258841165136
917,-13.109121778111803,4.042843977131887,118035,1.1678744941664676,7.960561850731912,2,1,-117.7612445466191,34.10451121843143
787,-10.887144725427008,3.540921319081003,4664,0.8447843113281444,7.958382039801514,2,5,-97.80088507272313,30.29030986630788
262,-8.90949310261099,4.685207247049683,20,0.3044522437723423,7.958292363773135,2,0,-80.03533827832906,38.74497683068968
232,-8.622111130052776,4.510466818962822,1625,0.7393878290107756,7.956796602588284,2,17,-77.45374209503447,37.510229312950614
268,-8.804480123402815,4.705974594312395,9,0.23025850929940458,7.955575573888622,2,17,-79.09199063579278,38.89033108790318
520,-10.126953247340264,5.230123973206474,126,0.4844187086458591,7.9553642869177805,2,10,-90.97196883649579,42.459918812251374
673,-10.6642359762111,4.471836727973502,46,0.38501476017100583,7.951244989540578,2,4,-95.79846170887696,37.23445039883591
753,-10.780494859229329,3.8706418813054233,15,0.2772588722239781,7.950827103967429,2,5,-96.84283302417634,32.81400274033745
629,-9.896443862336268,4.515835055483548,235,0.5463831805025611,7.950537990332373,2,18,-88.901267799675,37.54847269263863
860,-12.378361931418633,4.295182704565494,344,0.584354441703136,7.9489831672567695,2,14,-111.19671715356597,35.960464453526455
469,-9.588758555237911,4.977471744843123,233,0.5455321115357702,7.948495345099907,2,13,-86.13728365902037,40.763169605421126
785,-10.924894573496763,3.0464633170907853,4414,0.8392763113038061,7.9476113333025085,2,5,-98.13999772766563,26.3819404003987
961,-13.401751796705943,4.944162956345035,229,0.5438079308923196,7.94701255235716,3,9,-120.38998472957205,40.536151237272136
790,-11.311675452415273,4.228690166966953,210,0.5351858133476066,7.946900145095579,3,3,-101.61450947904243,35.47550909814621
606,-9.760143431805893,5.1353354061759084,2975,0.7998335395952982,7.946021482157115,3,13,-87.67686019989992,41.82857571959729
880,-12.024243626543782,3.8126610177999902,1445,0.727655640271871,7.945076189140437,3,14,-108.01561829701022,32.37518607791925
294,-8.916359728600925,3.9030491838057038,13690,0.9524493961633755,7.94430220751563,3,16,-80.09702222909998,33.058332459655816
386,-9.990700612224444,4.106610917780814,5395,0.8593413217327646,7.941066309905685,3,12,-89.74799059023479,34.577489881702135
798,-11.596897794796133,3.573268599051716,170,0.514166355650266,7.9399543210229915,3,14,-104.1767053743734,30.540899177245063
318,-9.427427446317177,3.8228923717068293,163,0.5099866427824199,7.939637617122315,3,12,-84.68802164954589,32.45277607187985
689,-11.00996649569535,4.915098378939185,28,0.3367295829986474,7.938903880762402,3,4,-98.9042118072698,40.337428968909734
406,-9.44916143482939,4.61239945240948,204,0.5323009979138409,7.938472553633671,3,2,-84.88326139019988,38.23304278338337
412,-9.204216751949385,4.565708224407703,103,0.46443908991413724,7.9368416817853475,3,2,-82.6828858662507,37.90283137565505
784,-10.84588104409541,3.2074212381963405,1040,0.6947937068614969,7.936435958871798,3,5,-97.430207116531,27.669916867212386
724,-10.103352241234846,4.30587049080892,1042,0.6949856455000772,7.932703280567249,3,18,-90.75995739144484,36.038138864795094
265,-8.910367572201942,4.80604264794461,31,0.34657359027997264,7.931894328960148,3,0,-80.04319377231957,39.58655794556047
436,-9.299533519501388,5.11004096862478,271,0.5605802066295997,7.931335901671463,3,13,-83.53913095749901,41.65903753505362
475,-9.687874029594177,4.645515515677509,123,0.4820281565605037,7.928501380135332,3,2,-87.02765311409026,38.46634292225911
275,-8.743539012311428,4.291871143903595,5023,0.8521981708148034,7.928080668207328,3,16,-78.54454732054661,35.93638187906325
730,-10.89026211721271,4.205292472060201,1144,0.7043159915988341,7.927272814656859,3,4,-97.82888907959997,35.30415993463179
443,-9.078340710001207,5.023740725928275,541,0.6295266001439647,7.927032738223828,3,0,-81.55212214238553,41.077236583662426
417,-9.26621815793483,4.471482033590171,11,0.24849066497880004,7.924399453190706,3,2,-83.23985397258694,37.23191355246326
615,-9.986552762063836,4.9672487082913355,71,0.42766661190160554,7.92193001492826,3,13,-89.71072981827965,40.693575937323615
943,-13.596943188945431,4.498836658285076,36,0.3610917912644224,7.921906796603964,3,9,-122.14341883934506,37.427308677731105
277,-8.782079341612636,4.299646031690355,981,0.6889591308354466,7.921810562755924,3,16,-78.89076098920935,35.992911372687935
595,-12.147984514500877,6.172424667677399,25,0.3258096538021482,7.919827897086894,3,11,-109.12720160623402,48.392629062410265
334,-8.981234124095032,3.0819559087587103,5131,0.8543250725735527,7.919499328709151,3,6,-80.6797988393037,26.667215639591518
895,-13.334684618609035,4.832108976546064,6826,0.882864061741828,7.917230652241009,3,9,-119.78751001809988,39.766779578800154
927,-13.120908683587173,3.993184332367074,4120,0.8323851131338816,7.9169315749027716,3,1,-117.86712812002907,33.73432816809238
329,-8.980145815064859,3.245476384567566,1384,0.723345541862144,7.915781458849743,3,6,-80.67002239294719,27.972256226036464
